,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-10-29,23:01:54.276,    1.75,    0.63,    6.41,    2.86,,,,,    8.16,    3.49,      3132,   11.65,    1.70,    1.18,    1.40,    0.91,,,,,    3.09,    2.09,      3659,    5.18,     11.25,      5.58,     16.83
2023-10-29,23:01:55.276,    1.73,    0.49,    6.20,    2.62,,,,,    7.93,    3.12,      2976,   11.04,    1.12,    0.70,    0.89,    0.52,,,,,    2.01,    1.22,      2864,    3.23,      9.94,      4.33,     14.27
2023-10-29,23:01:56.276,    1.80,    0.51,    6.51,    2.80,,,,,    8.31,    3.32,      2663,   11.62,    1.70,    1.33,    0.84,    0.49,,,,,    2.54,    1.82,     13091,    4.35,     10.84,      5.13,     15.97
2023-10-29,23:01:57.276,    1.53,    0.42,    5.42,    2.30,,,,,    6.95,    2.72,      2563,    9.68,    0.90,    0.47,    0.60,    0.20,,,,,    1.51,    0.67,      4219,    2.18,      8.46,      3.39,     11.85
2023-10-29,23:01:58.276,    1.53,    0.47,    5.69,    2.43,,,,,    7.22,    2.89,      2470,   10.12,    0.88,    0.50,    0.58,    0.23,,,,,    1.46,    0.73,      4216,    2.19,      8.68,      3.62,     12.30
2023-10-29,23:01:59.276,   22.33,   12.84,   85.11,   43.68,,,,,  107.44,   56.51,     18925,  163.95,   10.89,    7.50,   10.03,    6.59,,,,,   20.91,   14.09,     13897,   35.00,    128.35,     70.60,    198.95
2023-10-29,23:02:00.277,    1.57,    0.63,    5.70,    2.66,,,,,    7.27,    3.29,      2263,   10.56,    1.09,    0.51,    0.80,    0.25,,,,,    1.89,    0.76,      4039,    2.65,      9.16,      4.05,     13.21
2023-10-29,23:02:01.276,    2.03,    0.87,    7.60,    3.68,,,,,    9.64,    4.56,      3070,   14.20,    0.97,    0.38,    0.76,    0.18,,,,,    1.73,    0.56,      2873,    2.29,     11.37,      5.12,     16.49
2023-10-29,23:02:02.276,    1.65,    0.53,    6.31,    2.72,,,,,    7.97,    3.25,      2560,   11.22,    0.93,    0.51,    0.67,    0.27,,,,,    1.60,    0.78,      3529,    2.37,      9.56,      4.03,     13.59
