Unnamed: 0,input_rate,output_rate,latency,flow_tracker_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,flow_tracker_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,flow_tracker_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,flow_tracker_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,flow_tracker_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,flow_tracker_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,flow_tracker_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,flow_tracker_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,flow_tracker_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,flow_tracker_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,flow_tracker_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,flow_tracker_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
25,2113.2125087105,793.28641108721,2478.042,10256588359.0,2299738735.0,11079533006.0,10879875603.0,10737333503.0,1977419523.0,447784436.0,2161644823.0,2151609846.0,2132226048.0,7030218.0,1818529.0,8015055.0,8075830.0,7804137.0,7055162.0,1758421.0,8030081.0,7873662.0,7837137.0,1906.0,1296.0,1995.0,2532.0,1426.0,1955397.0,4537300.0,2345204.0,2045536.0,3233562.0,2892330528.0,717080220.0,2892049092.0,2892206625.0,2892067734.0,2459918.0,5413658.0,3010426.0,28871456.0,3980526.0,3139441868.0,697105262.0,3392883410.0,3363703443.0,3334830942.0,1867.0,1333.0,1881.0,1228.0,1025.0,699639.0,1987493.0,713644.0,517375.0,1214349.0,2278516.0,2600598.0,2902055.0,1338226.0,2199932.0
26,2112.8603068375,805.19834181176,8.903,10363929226.0,2270321823.0,11215299698.0,10864015879.0,10872277432.0,2012129951.0,440861589.0,2200623977.0,2147225021.0,2158196828.0,7222952.0,1798068.0,8145677.0,7891210.0,7912587.0,7157768.0,1751431.0,8123200.0,7923459.0,7929456.0,2031.0,2005.0,2481.0,1953.0,2021.0,2525834.0,4468789.0,3095743.0,2220688.0,3606641.0,2892094030.0,717119589.0,2892151675.0,2892217791.0,2892268354.0,2373082.0,5222273.0,2879939.0,27072455.0,3621593.0,3189889454.0,681367422.0,3444884141.0,3399693309.0,3365453003.0,2501.0,1488.0,2463.0,2151.0,1438.0,618213.0,1763586.0,624794.0,767646.0,1821160.0,1228346.0,2569380.0,1586438.0,2002183.0,1993438.0
27,2113.081259125,800.77559751731,15000.0,10303409005.0,1947779765.0,11203815844.0,10988535247.0,10942831955.0,2002750699.0,345299933.0,2199942544.0,2169266301.0,2159213819.0,7072475.0,1432998.0,8049214.0,7931324.0,8045709.0,7059345.0,1225257.0,8051354.0,7917743.0,7922194.0,11414.0,26788.0,10903.0,13812.0,3866.0,1372019.0,3490624.0,1624974.0,1788284.0,2472586.0,2891799519.0,723619811.0,2891630974.0,2891818592.0,2891922208.0,1894439.0,3501400.0,2221285.0,33282648.0,2593586.0,3142670432.0,414146423.0,3402630809.0,3369530862.0,3354331786.0,10557.0,68076.0,9181.0,13409.0,3432.0,562251.0,1174461.0,577679.0,390456.0,1186061.0,1291024.0,1669895.0,1605322.0,1356396.0,1835110.0
28,2113.011253836,724.63107656155,15000.0,10351031602.0,1615741785.0,10485471840.0,10865636954.0,10673431864.0,2008856574.0,327713881.0,2055111591.0,2146115780.0,2129106302.0,7102466.0,1429362.0,7546375.0,8072123.0,8164259.0,7018925.0,1445335.0,7407730.0,8059430.0,7934612.0,1701.0,12328.0,1934.0,4817.0,1545.0,2034976.0,4292503.0,2360157.0,2026356.0,3130913.0,2892429181.0,730736678.0,2528683748.0,2892486556.0,2892357791.0,2444461.0,5371666.0,2822140.0,29653941.0,3467364.0,3157313650.0,688248664.0,3097333338.0,3378613565.0,3324933470.0,5463.0,3161.0,5401.0,1826.0,788.0,616885.0,1875907.0,565475.0,669045.0,1755316.0,1367748.0,2625133.0,1630606.0,1945106.0,2009000.0
29,2113.1975238976,728.91951737251,10038.86,10224422987.0,2280316382.0,11051640058.0,10897920558.0,10841804711.0,1985358465.0,443263784.0,2168504060.0,2153056531.0,2157039914.0,7166061.0,1803048.0,8017780.0,7908914.0,7856378.0,7034051.0,1751615.0,8169099.0,7889868.0,7900600.0,1460.0,1461.0,1835.0,1650.0,1555.0,2326624.0,4698368.0,2823232.0,2660640.0,4311525.0,2892233651.0,719153478.0,2892147492.0,2892273055.0,2892194814.0,2271369.0,5371906.0,2721115.0,30553013.0,3013450.0,3162294884.0,699186201.0,3418923638.0,3386602785.0,3362082518.0,1948.0,2125.0,1712.0,1713.0,1400.0,569490.0,1693877.0,564431.0,618130.0,1315498.0,1363873.0,2483114.0,1751817.0,1480850.0,1864213.0
30,2113.0708521235,774.46329472372,2376.263,10227062359.0,2231978468.0,11055878640.0,10992623330.0,10820621474.0,1983323590.0,437519791.0,2169076940.0,2158348205.0,2144123824.0,7068062.0,1781565.0,8048218.0,7922455.0,7834895.0,7112815.0,1718504.0,7995542.0,7891191.0,7875024.0,1659.0,1442.0,1742.0,2083.0,2536.0,1969854.0,4539035.0,2364908.0,2520016.0,3764302.0,2892113391.0,719226481.0,2892193936.0,2892308027.0,2892251104.0,2528672.0,5362826.0,3043206.0,31049324.0,3122734.0,3145282529.0,681509281.0,3399710141.0,3402326170.0,3331102582.0,1125.0,1772.0,1653.0,1834.0,959.0,520773.0,1939317.0,546016.0,544146.0,1179832.0,1219726.0,2580058.0,1575849.0,1305701.0,1659739.0
31,2112.8533897588,805.97490884312,6.867,10140153485.0,2267332879.0,10965198989.0,10935118897.0,10564492438.0,1979062502.0,440588198.0,2164196052.0,2142750525.0,2113677024.0,7039560.0,1797124.0,8144088.0,7887777.0,7787429.0,7044484.0,1754302.0,8055992.0,7860121.0,7897419.0,2080.0,1608.0,2260.0,2275.0,2231.0,2213135.0,4514402.0,2702866.0,1991511.0,3086563.0,2892224626.0,717190852.0,2891932770.0,2892308224.0,2892168660.0,2759411.0,5237522.0,3329010.0,30300547.0,4010991.0,3171518993.0,683579185.0,3428895415.0,3364221398.0,3332219600.0,1725.0,2264.0,1963.0,1388.0,775.0,759406.0,1750081.0,786485.0,693809.0,1773650.0,1829193.0,2570442.0,2364204.0,1964923.0,2424386.0
32,2112.9296213731,794.22378419839,15000.0,10287112623.0,1599505913.0,11125375099.0,11075632810.0,10926629563.0,1994027328.0,344129378.0,2179086468.0,2164208389.0,2168647844.0,7080817.0,1521791.0,8052115.0,7939866.0,7892942.0,7012834.0,1580293.0,8028124.0,7910887.0,7937458.0,1826.0,1492.0,2251.0,1385.0,1605.0,2313443.0,4555746.0,2814973.0,2655397.0,4305336.0,2892355860.0,728121483.0,2892454655.0,2892446145.0,2892286885.0,2263362.0,5588731.0,2705660.0,30750198.0,3041321.0,3155377227.0,707129938.0,3408515512.0,3400508311.0,3362465247.0,1973.0,4021.0,1876.0,2118.0,1389.0,582073.0,1897356.0,603276.0,670846.0,1326409.0,1379978.0,2638873.0,1788018.0,1467556.0,1891419.0
33,2113.0688312374,808.76926873556,15000.0,10109445359.0,2308358202.0,10932052446.0,10911569463.0,10428303457.0,1973088709.0,448941650.0,2158995839.0,2120276397.0,2079689703.0,7293451.0,1832550.0,8012900.0,7959875.0,7837189.0,7257079.0,1782598.0,8003456.0,7974806.0,7932257.0,1880.0,1630.0,1955.0,2531.0,24651.0,1951680.0,4430641.0,2360564.0,2229171.0,3234581.0,2892090537.0,726821444.0,2892132719.0,2892113208.0,2892095852.0,2648283.0,5536310.0,3191666.0,31735296.0,3764037.0,3144803994.0,707139640.0,3392564655.0,3363599327.0,3336237954.0,1113.0,2138.0,1750.0,1525.0,988.0,693324.0,1833521.0,710650.0,522591.0,1201899.0,1829844.0,2625939.0,2359408.0,1323219.0,2184862.0
34,2113.280878828,783.08864778269,15000.0,10159427113.0,2292110010.0,10996198009.0,11061592981.0,10449273020.0,1984126771.0,445443882.0,2170752718.0,2178282817.0,2044266824.0,7068666.0,1816986.0,8037164.0,7898246.0,7525702.0,7009470.0,1765174.0,8017835.0,7887187.0,7610601.0,1965.0,1499.0,2151.0,1931.0,1845.0,2495744.0,4697787.0,3014153.0,2198536.0,3556470.0,2892283771.0,719242936.0,2892120018.0,2892280487.0,2772354510.0,2387183.0,5379075.0,2894390.0,28221695.0,3618562.0,3189005987.0,691780015.0,3441422715.0,3398009654.0,3227139173.0,2075.0,2042.0,2413.0,2288.0,1213.0,601689.0,1727061.0,615276.0,781472.0,1818016.0,1243696.0,2486221.0,1562427.0,2000722.0,2020536.0
35,2112.9960171678,793.27453141152,15000.0,10303511355.0,2230433141.0,11156160776.0,11068527437.0,11031584193.0,1996080230.0,437531476.0,2184664033.0,2176648610.0,2170212293.0,7096731.0,1785543.0,8080853.0,7938567.0,7984086.0,7035984.0,1722833.0,8057558.0,7915437.0,8025521.0,1825.0,1527.0,2261.0,1510.0,3466.0,2319377.0,4515529.0,2814986.0,2661878.0,4298529.0,2892220766.0,719073078.0,2892192720.0,2892347691.0,2892291965.0,2153543.0,5326405.0,2579820.0,31543578.0,3247082.0,3184319791.0,678029458.0,3444522048.0,3377053318.0,3361171297.0,1709.0,1647.0,1459.0,2209.0,1600.0,580101.0,1948215.0,584041.0,665796.0,1321024.0,1327273.0,2590817.0,1713167.0,1459906.0,1808786.0
36,2113.1492525644,806.53970235511,11.875,10201261299.0,2262547409.0,11006847030.0,11072217895.0,10837983489.0,1972079042.0,439992314.0,2153802205.0,2169027663.0,2129460091.0,7033089.0,1799507.0,8117171.0,7916758.0,7792043.0,6989860.0,1753780.0,8106642.0,7843956.0,7852684.0,1512.0,1691.0,1684.0,1873.0,1473.0,1966808.0,4480215.0,2384573.0,2207652.0,3216314.0,2892482578.0,717162457.0,2892328900.0,2892277806.0,2892398096.0,2736243.0,5198785.0,3340613.0,30871438.0,3524962.0,3140443808.0,685518122.0,3393313325.0,3374730787.0,3321380650.0,1150.0,1845.0,1388.0,1913.0,1125.0,691965.0,1755337.0,713145.0,518368.0,1207845.0,1818761.0,2582359.0,2330902.0,1322106.0,2179391.0
37,2113.2027308821,801.20794800584,17.597,10027045259.0,8563071774.0,10083365720.0,10502758760.0,9971793042.0,1939767341.0,1694605782.0,1972481152.0,2086296551.0,1972972971.0,6997438.0,6909946.0,7539951.0,7964716.0,7575403.0,6997317.0,6912584.0,7539275.0,7892273.0,7579597.0,2245.0,5825.0,2920.0,2356.0,1835.0,4809260.0,9687070.0,6354193.0,4548045.0,8714492.0,2891866935.0,2613329063.0,2722029691.0,2891888134.0,2891760872.0,4857978.0,10548236.0,6436230.0,8802251.0,9396178.0,3056439290.0,2640055234.0,3069663165.0,3291076573.0,3025803189.0,4384.0,2989.0,3910.0,3192.0,2807.0,1645137.0,4571131.0,1617917.0,1636806.0,4113934.0,2622197.0,5869612.0,4128399.0,3824997.0,5508078.0
38,2113.142287693,1918.8746903392,13.475,9856692062.0,9634356946.0,9861997186.0,10499148081.0,9805739621.0,1887977861.0,1869779170.0,1918204224.0,2076221119.0,1930726564.0,6909658.0,7580513.0,7434602.0,7849406.0,7776972.0,6908207.0,7586763.0,7521324.0,7784697.0,7781481.0,5073.0,14505.0,5682.0,8401.0,3999.0,4493612.0,9247259.0,6024449.0,4708360.0,8331978.0,2891834148.0,2891386101.0,2891643954.0,2891202152.0,2891486347.0,4622052.0,9893940.0,6228604.0,6604003.0,8680146.0,2995928092.0,2972822505.0,3185223837.0,3227517844.0,2976559973.0,5216.0,13845.0,5097.0,5662.0,4308.0,1507689.0,4319011.0,1499699.0,1409729.0,3264731.0,2706660.0,5049928.0,4136100.0,3165660.0,4987299.0
39,2112.7778807665,2111.270506204,10.301,9929100124.0,9592667979.0,10571170023.0,10452687327.0,9713448999.0,1932181099.0,1879528091.0,2080806440.0,2074518298.0,1920774951.0,6930081.0,7682165.0,7981587.0,7831412.0,7503909.0,6930614.0,7683865.0,7979762.0,7887205.0,7462999.0,3052.0,3036.0,3281.0,3170.0,10219.0,4793478.0,10849396.0,6506698.0,5116354.0,9683663.0,2891764465.0,2891713938.0,2891693641.0,2891859273.0,2891532392.0,5027358.0,11188263.0,6804889.0,6970886.0,9877310.0,3044055699.0,2899739015.0,3243475009.0,3287993610.0,3017134929.0,1888.0,2313.0,2251.0,1525.0,1311.0,1760752.0,4706296.0,1738084.0,1586598.0,3862611.0,2998598.0,6029103.0,4742953.0,3507452.0,5878175.0
40,2112.8619580842,2110.7061027314,7.1,9928087370.0,9590752667.0,10569400765.0,9962955928.0,9708898980.0,1931928725.0,1879392683.0,2080815890.0,1969616210.0,1918200170.0,6989826.0,7609052.0,7823380.0,7427392.0,7493397.0,6987001.0,7612007.0,7822417.0,7428561.0,7497365.0,2501.0,3145.0,2726.0,2204.0,1935.0,4788105.0,10661796.0,6506200.0,5102994.0,9748986.0,2891800858.0,2891603457.0,2891765843.0,2722020452.0,2891656711.0,5034052.0,11188365.0,6814308.0,6488125.0,9947599.0,3020756181.0,2926794697.0,3219323090.0,3059607329.0,2983904403.0,2751.0,3076.0,3446.0,2125.0,1479.0,1743717.0,4739386.0,1709532.0,1554743.0,3865793.0,2965481.0,6089102.0,4732361.0,3432470.0,5847010.0
41,2113.0174093935,2111.6382042987,7.872,9663728488.0,9577327708.0,10556519727.0,10478205725.0,9626773009.0,1892408302.0,1891148761.0,2078436224.0,2077906933.0,1907574155.0,6867699.0,7669280.0,7808933.0,7845278.0,7460541.0,6910899.0,7667857.0,7757336.0,7844753.0,7507598.0,4257.0,2220.0,4046.0,2533.0,2584.0,4733497.0,10783123.0,6397000.0,5078876.0,9570274.0,2891751336.0,2891708940.0,2891647852.0,2891635581.0,2891850032.0,5022694.0,11278143.0,6789890.0,7034859.0,9845087.0,2933242197.0,2941818510.0,3220036831.0,3263590053.0,2993530222.0,2100.0,3315.0,2713.0,2301.0,1550.0,1774786.0,4704273.0,1749979.0,1590336.0,3829581.0,3015986.0,6073068.0,4780526.0,3456593.0,5924272.0
42,2113.0492733728,2111.117062927,9.172,9331153996.0,9573852775.0,10322401288.0,10448512465.0,9598041566.0,1816352112.0,1891316412.0,2045858067.0,2075024384.0,1901599625.0,6607101.0,7612120.0,7891378.0,7830545.0,7589022.0,6783501.0,7611764.0,7823524.0,7833883.0,7589229.0,2421.0,4118.0,2346.0,2846.0,2361.0,4802918.0,10640712.0,6516027.0,5127905.0,9734978.0,2722049971.0,2891680957.0,2891755839.0,2891794248.0,2891748149.0,5029853.0,11220671.0,6818086.0,6803040.0,9967721.0,2859945863.0,2917638300.0,3244445369.0,3289273547.0,3008454104.0,1870.0,3181.0,2289.0,1700.0,1275.0,1760119.0,4727964.0,1731826.0,1551513.0,3727576.0,2990968.0,6084330.0,4732076.0,3390896.0,5856277.0
43,2113.1791268738,2111.2519304501,6.371,9817618728.0,9472729364.0,10449377313.0,10589904819.0,9139133451.0,1915242647.0,1876882723.0,2062370446.0,2093121341.0,1805303134.0,6987398.0,7663465.0,7812639.0,7885292.0,7089854.0,6939415.0,7616985.0,7758240.0,7883359.0,7090366.0,2851.0,3292.0,3116.0,2811.0,2451.0,4745513.0,10656858.0,6459367.0,5084500.0,9508319.0,2891476180.0,2891743681.0,2891736076.0,2891789609.0,2631832909.0,5015222.0,11262301.0,6805748.0,6825649.0,9732188.0,3016271869.0,2943049070.0,3213589657.0,3281130050.0,2618623493.0,1820.0,2110.0,1806.0,1681.0,1445.0,1707159.0,4754946.0,1680722.0,1597877.0,3727008.0,3001327.0,6107903.0,4760211.0,3425764.0,5649174.0
44,2113.1773703772,2110.2400042303,10.982,9681459402.0,9489215957.0,10314818356.0,10577889231.0,9593677565.0,1896294711.0,1878992557.0,2043726720.0,2071654566.0,1902852002.0,6960679.0,7802829.0,7753427.0,7823114.0,7454745.0,7011779.0,7678509.0,7809685.0,7824298.0,7453598.0,3012.0,2136.0,3323.0,3029.0,2248.0,4784784.0,10756697.0,6476226.0,5174969.0,9651882.0,2891735124.0,2891844754.0,2891623806.0,2891926489.0,2891626235.0,5039642.0,11259460.0,6814695.0,7254376.0,9880877.0,3045728644.0,2916637777.0,3246539141.0,3266952366.0,3014409061.0,1375.0,2215.0,1613.0,1876.0,1313.0,1729401.0,4686736.0,1704231.0,1621334.0,3820198.0,2994641.0,6073783.0,4728604.0,3450239.0,5778741.0
45,2113.1869749871,2110.6185073874,8.371,9814267946.0,9376217841.0,10449295286.0,10700342969.0,9728054137.0,1915763137.0,1861826297.0,2063472065.0,2093638186.0,1921641163.0,7126697.0,7617986.0,7817533.0,7886226.0,7519901.0,7128633.0,7666891.0,7818643.0,7888644.0,7520582.0,2188.0,2773.0,2353.0,2406.0,2050.0,4769891.0,10673957.0,6488948.0,5159112.0,9686788.0,2891732009.0,2891541141.0,2891677070.0,2891774822.0,2891702740.0,5011117.0,11285838.0,6757437.0,6928266.0,9921176.0,3023960709.0,2916639530.0,3223317686.0,3288462753.0,3001726679.0,1542.0,1625.0,2613.0,3013.0,2486.0,1700846.0,4681969.0,1678171.0,1613769.0,3788338.0,2989824.0,6060063.0,4690575.0,3444244.0,5693386.0
0,431.95922117771,400.775058566,9.837,9928747376.0,9640494970.0,10329475556.0,10682707172.0,9852058042.0,1935364486.0,1889054250.0,2052428014.0,2109565408.0,1927533988.0,7056666.0,7609820.0,7784860.0,7887138.0,7479607.0,7166017.0,7611560.0,7836968.0,7840521.0,7480109.0,4775.0,4468.0,5045.0,4731.0,4520.0,4764420.0,10671550.0,6320540.0,5105012.0,9608381.0,2892731625.0,2892833855.0,2892882722.0,2892422770.0,2892804970.0,5012429.0,11114287.0,6811036.0,7016979.0,9787365.0,3044715974.0,2950535371.0,3244005783.0,3286467447.0,3025531487.0,2288.0,2138.0,1952.0,1925.0,1351.0,1766966.0,4725128.0,1699322.0,1614537.0,3810139.0,2993961.0,5965805.0,4750117.0,3498825.0,5827400.0
1,1917.311247399,2066.9909714277,10.045,9821133535.0,9616786302.0,10458897510.0,10139357519.0,9849558469.0,1916349139.0,1896211523.0,2065120988.0,2004908249.0,1938349360.0,7038847.0,7653852.0,7802076.0,7557651.0,7512221.0,7151590.0,7653398.0,7799392.0,7534852.0,7509186.0,2826.0,2721.0,2771.0,2351.0,2146.0,4782377.0,10545574.0,6504423.0,5104194.0,9540923.0,2891873325.0,2891856877.0,2892285875.0,2665318624.0,2891814857.0,4976617.0,10998013.0,6748782.0,6543417.0,9698825.0,3020554835.0,2926839794.0,3219905572.0,3032559406.0,2995220516.0,2614.0,3668.0,2181.0,2434.0,2084.0,1741352.0,4613835.0,1688615.0,1585626.0,3728395.0,2967351.0,5892171.0,4714070.0,3437933.0,5773464.0
2,2113.1650590645,2110.5447978177,9.476,9444338451.0,8746547580.0,10197530805.0,10339198563.0,9810929290.0,1850017632.0,1724439546.0,2022192892.0,2053585248.0,1932179728.0,6848742.0,6955505.0,7694843.0,7775253.0,7645155.0,6857517.0,6949607.0,7694651.0,7781909.0,7652446.0,5335.0,10431.0,5158.0,5796.0,3607.0,4475204.0,9544748.0,6036318.0,4810980.0,8551161.0,2814833034.0,2628938924.0,2891746463.0,2890649362.0,2891670587.0,4554321.0,9612601.0,6230083.0,6552335.0,8375098.0,2914192615.0,2677805863.0,3199875128.0,3230393517.0,3001526068.0,3013.0,9864.0,3827.0,5088.0,2700.0,1551302.0,4347244.0,1498726.0,1469434.0,3387816.0,2844509.0,5205534.0,4297505.0,3275933.0,5202234.0
3,2113.1722200366,2112.4202470755,11.971,8345399149.0,8142035029.0,10323166975.0,10460368136.0,9723377343.0,1632194243.0,1613011826.0,2043618495.0,2073702841.0,1921637596.0,6006196.0,6881272.0,7855163.0,7826472.0,7513340.0,6042066.0,6751724.0,7856449.0,7873498.0,7524055.0,2336.0,3651.0,2876.0,2231.0,1796.0,4786225.0,10679223.0,6505353.0,5140270.0,9654489.0,2492406675.0,2492279565.0,2891759411.0,2891501953.0,2891784368.0,5055142.0,11203308.0,6844421.0,6908571.0,9893734.0,2611437682.0,2524077344.0,3235129067.0,3278831098.0,3014180292.0,2739.0,3197.0,2800.0,2235.0,3142.0,1716030.0,4676448.0,1682684.0,1556654.0,3763064.0,2937970.0,5926772.0,4613182.0,3447413.0,5852572.0
4,2112.8792381834,2110.1119827804,5.86,8441200237.0,8160085509.0,10419528429.0,10573581590.0,7075864935.0,1645066704.0,1615969187.0,2056899360.0,2090193384.0,1392945933.0,6028191.0,6691697.0,7934972.0,7877311.0,5591750.0,6026792.0,6644364.0,7935400.0,7875200.0,5546266.0,3878.0,2394.0,2523.0,2709.0,2734.0,4752589.0,10556150.0,6542537.0,5101189.0,9316735.0,2492383954.0,2492220728.0,2891695062.0,2891233087.0,2173462329.0,4994136.0,11073578.0,6853400.0,7333502.0,9533382.0,2590224095.0,2505653287.0,3206166354.0,3251963396.0,2241125442.0,1876.0,1777.0,2675.0,1603.0,2348.0,1706817.0,4626594.0,1679160.0,1551930.0,3745197.0,2983604.0,5969214.0,4714210.0,3487105.0,5651084.0
5,2113.1096968946,2110.5271388795,11.236,8320624067.0,8054070137.0,10252417270.0,10424191506.0,4190976118.0,1628601533.0,1600739924.0,2030802511.0,2068669038.0,830519775.0,5954731.0,6633254.0,7755899.0,7811747.0,3564834.0,5958069.0,6683014.0,7757094.0,7813017.0,3593762.0,2575.0,2915.0,3906.0,2623.0,2645.0,4720514.0,10440338.0,6647987.0,5052965.0,8916080.0,2492201284.0,2492167818.0,2891930607.0,2891548554.0,1293663439.0,4971952.0,10968234.0,6943829.0,6815970.0,9152422.0,2610138750.0,2526540400.0,3216731062.0,3275533803.0,1312302336.0,1150.0,1600.0,1576.0,1713.0,1175.0,1708063.0,4548450.0,1676616.0,1558512.0,3677793.0,2998215.0,6000553.0,4897532.0,3493465.0,5346339.0
6,2113.1222424391,2110.3355683064,12.016,8418214354.0,8132880256.0,10480762205.0,10535871326.0,4232656381.0,1642421144.0,1612563179.0,2045790202.0,2083998241.0,836181940.0,5948094.0,6679743.0,7806594.0,7861087.0,3587717.0,5947550.0,6681086.0,7809546.0,7861279.0,3589084.0,2376.0,2121.0,2641.0,2116.0,3076.0,4718195.0,10514987.0,6650782.0,5056687.0,8999603.0,2492275119.0,2492350334.0,2891890865.0,2891634549.0,1293670771.0,5000470.0,11012758.0,6988739.0,7241157.0,9172236.0,2591595058.0,2505801238.0,3215943729.0,3250271697.0,1302834268.0,1376.0,1473.0,2140.0,1626.0,1431.0,1676866.0,4469631.0,1699274.0,1528430.0,3614745.0,2953747.0,6062163.0,4807921.0,3444399.0,5369750.0
7,2113.3103545587,2110.1939974696,9.2,8327752217.0,8041210584.0,9823084476.0,10421085659.0,4172784377.0,1629090798.0,1598415566.0,1893933863.0,2067035607.0,826723104.0,5935290.0,6631410.0,7146816.0,7954402.0,3551490.0,5934021.0,6632323.0,7034002.0,7955705.0,3548455.0,2568.0,2420.0,2984.0,2962.0,2171.0,4681028.0,10441125.0,6542922.0,5024738.0,8949401.0,2492334184.0,2492267546.0,2517066992.0,2891389715.0,1293660754.0,4967466.0,11043743.0,6848643.0,6591643.0,9222092.0,2610834012.0,2508027937.0,2953962203.0,3274385215.0,1299655484.0,1175.0,1738.0,2617.0,1625.0,1088.0,1717338.0,4487077.0,1689027.0,1573886.0,3638805.0,2964027.0,5954390.0,4864024.0,3456667.0,5282802.0
8,2113.3954281189,2110.7057560613,15.865,8433828033.0,8050350340.0,10494892871.0,10553089818.0,4180390399.0,1630865145.0,1599740629.0,2050041852.0,2069148628.0,828576781.0,5940773.0,6632582.0,7718335.0,7812559.0,3565557.0,5941861.0,6634707.0,7720061.0,7816329.0,3568205.0,2741.0,1981.0,3071.0,2395.0,1725.0,4768912.0,10531142.0,6698860.0,5101245.0,9021697.0,2492218642.0,2492153924.0,2891846722.0,2891566515.0,1293600968.0,4983611.0,11040822.0,6954847.0,6899057.0,9205983.0,2612103054.0,2528631875.0,3222764914.0,3277753248.0,1313944013.0,1725.0,1425.0,2551.0,2039.0,2164.0,1725972.0,4446314.0,1703168.0,1573957.0,3605945.0,2948366.0,5842978.0,4932597.0,3415613.0,5192298.0
9,2113.0167866231,2110.6153060699,11.382,8521933391.0,8144011401.0,10495816827.0,10667254420.0,4240106384.0,1643805378.0,1613717366.0,2066008020.0,2086845905.0,837723311.0,6100138.0,6676469.0,7798390.0,7869836.0,3596487.0,6100076.0,6678598.0,7796967.0,7869254.0,3596191.0,2234.0,2066.0,2561.0,2396.0,2045.0,4777885.0,10483867.0,6680348.0,5128775.0,8959055.0,2492356605.0,2492088067.0,2891817208.0,2891382587.0,1293551118.0,4996165.0,11033809.0,6939460.0,6724314.0,9180079.0,2588806032.0,2504505977.0,3194498792.0,3249340019.0,1301384056.0,2139.0,1723.0,2959.0,1957.0,1445.0,1736005.0,4489421.0,1686912.0,1581046.0,3636154.0,2951865.0,5785737.0,4945721.0,3438608.0,5143384.0
10,2113.1954157752,2110.7540087357,7.984,8526025015.0,8041841297.0,10495155090.0,10675525985.0,4188390461.0,1630514287.0,1598916566.0,2065391392.0,2069595496.0,829923494.0,5934593.0,6621922.0,8137147.0,7967911.0,3560872.0,5934384.0,6621739.0,8138825.0,7970082.0,3560977.0,3134.0,11408.0,3340.0,2784.0,2201.0,4762717.0,10480442.0,6561976.0,5099754.0,8969596.0,2492314557.0,2492249114.0,2891888315.0,2891404486.0,1293688345.0,4971303.0,10973762.0,6932978.0,7154199.0,9133135.0,2594430899.0,2524178708.0,3200544714.0,3255087566.0,1310061310.0,1663.0,1538.0,2388.0,1926.0,963.0,1745012.0,4564377.0,1697003.0,1585103.0,3712585.0,2994599.0,5925363.0,4961022.0,3486494.0,5259864.0
11,2113.2300303243,2110.0938135166,10.198,8521393478.0,8212949315.0,10367601573.0,10657617697.0,4287225002.0,1656735895.0,1609472084.0,2047377398.0,2100921431.0,837459843.0,5996792.0,6806749.0,7912561.0,7863323.0,3594071.0,5995910.0,6808275.0,7785496.0,7864306.0,3593742.0,2456.0,2205.0,2876.0,2346.0,1800.0,4750414.0,10586519.0,6687495.0,5088846.0,9057881.0,2492392237.0,2492241825.0,2891908865.0,2891622935.0,1293660616.0,4980170.0,11033642.0,6958990.0,6680004.0,9176672.0,2610223629.0,2525239956.0,3221196007.0,3273065918.0,1311598140.0,2793.0,1904.0,3181.0,2862.0,1265.0,1721613.0,4540368.0,1696173.0,1577124.0,3687265.0,2986464.0,5779274.0,4940852.0,3469787.0,5136595.0
