,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads,input_rate,output_rate,latency
0,1673823.0,2672807813.0,2495431080.0,2904625344.0,3070264415.0,352144.0,527434299.0,493132316.0,558652085.0,595771957.0,5026.0,1892156.0,1797754.0,2061572.0,2159074.0,5026.0,1864913.0,1826061.0,2024764.0,2168534.0,3445.0,6721.0,7278.0,6385.0,17253.0,N/A,8969.0,7035.0,6561.0,43937.0,N/A,709872638.0,634147032.0,765225269.0,935883018.0,N/A,32032.0,15711.0,25593.0,199131.0,N/A,982256519.0,825044207.0,824771877.0,1100660873.0,N/A,408.0,103.0,55.0,101.0,N/A,132.0,675.0,827.0,1116.0,N/A,6337.0,1811.0,7884.0,25487.0,2035.7301508858,0.0,116.931
1,1018518691.0,8360206418.0,7686217455.0,8805975671.0,8652127401.0,196647329.0,1644905662.0,1497118125.0,1760475821.0,1697055462.0,1153193.0,5999408.0,4587342.0,6359733.0,6416971.0,1108811.0,5962236.0,4586289.0,6339906.0,6389777.0,55647.0,4867.0,35310.0,25829.0,10480.0,16789462.0,19399679.0,20840551.0,23892792.0,12431418.0,561757074.0,2694084893.0,2682220054.0,2689358251.0,2821782301.0,19199016.0,20516631.0,23377575.0,26410184.0,13765964.0,332315389.0,2578878644.0,2317636810.0,2726186158.0,2725056993.0,7256.0,3239.0,25898.0,8579.0,7576.0,5540849.0,5151042.0,3257639.0,5451484.0,5036227.0,15087632.0,11827653.0,19567861.0,20939654.0,6964393.0,5468.0761026773,0.0,442.982
2,2193023012.0,6577740934.0,5036350534.0,7133311266.0,6867475824.0,448987068.0,1320492185.0,946396294.0,1459862193.0,1343312021.0,2753592.0,4932855.0,1501412.0,5272938.0,5562106.0,2760679.0,4950735.0,1497217.0,5313808.0,5584269.0,21976.0,7961.0,13430.0,14858.0,13855.0,45741424.0,38341640.0,50557326.0,50540140.0,25245747.0,1193309060.0,2889350184.0,2886985467.0,2808166580.0,2890014738.0,49989076.0,43498870.0,56664888.0,56408552.0,26408065.0,669730180.0,1971866271.0,1567147658.0,2263115347.0,2137303472.0,19758.0,6952.0,12666.0,15979.0,11413.0,12325850.0,11311686.0,8860552.0,10953648.0,10819618.0,33092303.0,27031379.0,41194925.0,39630001.0,14027988.0,5850.7617402594,4002.263848902,117.978
3,2210396829.0,6533332786.0,4991207067.0,7558209005.0,7039752057.0,450703270.0,1317175155.0,935492974.0,1533076307.0,1369822388.0,2766664.0,5127641.0,1446501.0,5500449.0,5272508.0,2763234.0,5120025.0,1439325.0,5509893.0,5269486.0,22400.0,6547.0,41537.0,13998.0,12898.0,46324531.0,37900740.0,51068278.0,50617455.0,25247916.0,1193434485.0,2888481249.0,2887690546.0,2888324758.0,2890451085.0,49838246.0,43482422.0,56403400.0,56402580.0,26765863.0,668992662.0,1958190880.0,1560326581.0,2315255978.0,2131111814.0,21601.0,6486.0,13222.0,14137.0,11395.0,12189016.0,11329393.0,8391253.0,10685223.0,10851019.0,33113967.0,27109457.0,41273454.0,39358196.0,14082770.0,5862.617915579,5862.1580432114,140.701
4,3625364963.0,5746731784.0,5220101990.0,7266862665.0,6854416469.0,728423126.0,1159543973.0,973016848.0,1479271224.0,1330435232.0,4186946.0,4678406.0,1848327.0,5524194.0,5356364.0,4175599.0,4687300.0,1847131.0,5529048.0,5373313.0,28099.0,10148.0,18297.0,16357.0,12894.0,48759473.0,38821563.0,52585687.0,51320454.0,25783405.0,2031852580.0,2665647891.0,2887381339.0,2887276496.0,2890411686.0,51993910.0,44030217.0,57927215.0,56218122.0,26883663.0,1132002001.0,1790829453.0,1621647538.0,2265656612.0,2097319991.0,26842.0,9679.0,18856.0,13882.0,11890.0,13363937.0,11491306.0,10007139.0,11345413.0,11015627.0,35654460.0,27057907.0,42494669.0,40426838.0,14882694.0,5865.5780636941,5864.1351760043,19.152
5,4983326215.0,3991899386.0,5332472549.0,6991112070.0,6825984063.0,997842442.0,819433684.0,1002645251.0,1412570921.0,1335533948.0,5745268.0,3633870.0,2403721.0,5538353.0,5379135.0,5754999.0,3627312.0,2404045.0,5552862.0,5382821.0,35912.0,11313.0,22134.0,15671.0,13103.0,51734287.0,38660918.0,54950210.0,52468990.0,25814975.0,2756811936.0,1891079499.0,2886242275.0,2888185991.0,2890371142.0,54355250.0,43394929.0,59746455.0,56595301.0,27246872.0,1528431385.0,1208524036.0,1679528479.0,2159745970.0,2088535179.0,31609.0,9625.0,20288.0,13661.0,11728.0,14760628.0,11549121.0,11888371.0,11331059.0,11087071.0,36620210.0,27170683.0,42391167.0,39731396.0,14701578.0,5877.7852264861,5879.2347844764,120.998
6,5187865660.0,3992332282.0,5407022798.0,7056315199.0,6803282896.0,1037333300.0,817899528.0,1006796088.0,1417922451.0,1329439379.0,5954326.0,3719507.0,2379924.0,5572674.0,5342496.0,5945415.0,3703579.0,2343699.0,5589539.0,5338689.0,36722.0,35531.0,49878.0,38216.0,42500.0,52631685.0,38625228.0,55448318.0,52539885.0,25729096.0,2890474646.0,1890413317.0,2886502014.0,2888325537.0,2889882040.0,54358829.0,43746532.0,59512351.0,56317459.0,27213628.0,1578565293.0,1203929540.0,1664567383.0,2141589296.0,2073498695.0,34536.0,12318.0,22724.0,13918.0,12988.0,14610985.0,11640486.0,11783093.0,11333992.0,11153282.0,36455771.0,27361360.0,42134873.0,40815695.0,15058146.0,5868.8680082391,5868.6027972241,144.214
7,5179993714.0,3990608939.0,5411940654.0,7068128152.0,6812540350.0,1028897642.0,818594825.0,1006704350.0,1416520131.0,1333419257.0,5858907.0,3756075.0,2669676.0,5669432.0,5389475.0,5869973.0,3736287.0,2684663.0,5665178.0,5361246.0,60232.0,11831.0,25396.0,14562.0,13858.0,52647397.0,38682683.0,55612892.0,52713709.0,25785921.0,2890498483.0,1891031401.0,2887666713.0,2888873691.0,2889998378.0,54519079.0,42745619.0,59515320.0,56287574.0,27445087.0,1572289184.0,1202160606.0,1666290886.0,2142240620.0,2077847731.0,32329.0,10114.0,20834.0,14628.0,11164.0,14574278.0,11539537.0,11861866.0,11436423.0,11039333.0,37472544.0,27227724.0,43627051.0,41094354.0,14989257.0,5882.3189638158,5881.0371262071,52.441
8,5205717507.0,3706332071.0,5775113294.0,6717498341.0,6379501283.0,1041106460.0,768989401.0,1075373554.0,1366521938.0,1255752591.0,6124449.0,3253492.0,2176057.0,5112343.0,5117898.0,6142874.0,3242135.0,2135281.0,5118383.0,5004036.0,30927.0,8451.0,20630.0,12915.0,12610.0,53768850.0,41354662.0,54748445.0,56170850.0,28025412.0,2891073845.0,1890827558.0,2889257533.0,2887889921.0,2890780300.0,56199235.0,47103286.0,59771538.0,62177266.0,29646718.0,1605758100.0,1127995445.0,1802065085.0,2034200667.0,1945297126.0,31460.0,10675.0,20442.0,13339.0,17006.0,14624342.0,12732827.0,8270834.0,12168459.0,12149978.0,38395951.0,29246164.0,45975784.0,43966950.0,15697522.0,5958.5324148485,5974.2557594528,15.664
9,5272993603.0,3709826189.0,5845164859.0,6670239161.0,6287790938.0,1052618573.0,768581095.0,1092650614.0,1363670577.0,1243951119.0,5996467.0,3194723.0,2183271.0,5019925.0,4951804.0,5986737.0,3192828.0,2206451.0,5036022.0,4899588.0,31118.0,6976.0,23127.0,14383.0,21676.0,52651746.0,41977853.0,53524253.0,56696160.0,27292577.0,2889966234.0,1891589089.0,2886357294.0,2888538348.0,2888870922.0,55873325.0,47430875.0,59355861.0,61495614.0,29114683.0,1588887349.0,1124045282.0,1798297165.0,2031470463.0,1940591874.0,31892.0,5765.0,21335.0,12617.0,10012.0,14673423.0,12369292.0,7449344.0,12321977.0,11935060.0,39805159.0,28553047.0,47506418.0,44932613.0,15730461.0,6458.9100249974,6450.7905806371,896.007
10,5268288117.0,3747088522.0,5837173789.0,6728518291.0,6314348786.0,1053187872.0,772911762.0,1092441730.0,1369369419.0,1238921423.0,6096156.0,3219035.0,2197806.0,5306999.0,5144601.0,6096201.0,3255866.0,2206860.0,5263311.0,5041539.0,30529.0,14618.0,21933.0,12829.0,10976.0,52654244.0,41227113.0,53485409.0,56065603.0,27798402.0,2890190352.0,1891037546.0,2886521430.0,2888619723.0,2890521257.0,56245926.0,46507904.0,59596345.0,62062464.0,29545629.0,1595193947.0,1119962343.0,1807284802.0,2040526181.0,1960611382.0,28937.0,5602.0,20835.0,10763.0,11624.0,14591956.0,12717502.0,7711648.0,12361568.0,12298996.0,38412611.0,28083792.0,46273570.0,44935300.0,16033994.0,6464.1723401083,6456.2789723268,189.424
11,5351372344.0,3807922061.0,5815140503.0,6741614188.0,6404770046.0,1065576082.0,790548773.0,1077769365.0,1366109778.0,1248402923.0,5960954.0,3271482.0,2098577.0,5116507.0,5156198.0,5924248.0,3310407.0,2098201.0,5088848.0,5267966.0,26950.0,6908.0,20527.0,12363.0,10818.0,52006338.0,39422117.0,52676820.0,55477600.0,26733563.0,2889167584.0,1888456196.0,2882463918.0,2887641706.0,2890057645.0,55004848.0,44769793.0,58113724.0,60427772.0,27315026.0,1598641991.0,1131250222.0,1795915409.0,2039304845.0,1933292680.0,24085.0,6946.0,21912.0,10543.0,9752.0,14515069.0,13058810.0,7190296.0,11758367.0,11705200.0,37628486.0,27800656.0,45388976.0,42199012.0,15027328.0,6409.432985203,6371.1865826616,48.912
12,5295828842.0,3807662695.0,5763226620.0,6670196059.0,6291875549.0,1063242563.0,776012899.0,1084234351.0,1370411507.0,1245150088.0,6005360.0,3230800.0,2159985.0,5309775.0,5159719.0,5868337.0,3238825.0,2162286.0,5384128.0,5006655.0,17246.0,6541.0,13688.0,8613.0,7213.0,51114182.0,40811099.0,52649445.0,55340162.0,26998207.0,2891312476.0,1892595376.0,2890160081.0,2890482284.0,2890844835.0,54384324.0,45349547.0,57919081.0,60703946.0,28873746.0,1611869097.0,1143297580.0,1803069054.0,2051251764.0,1961378185.0,18486.0,3863.0,13887.0,6853.0,6539.0,14660381.0,12702005.0,7567211.0,12327338.0,11977132.0,37822030.0,26464254.0,45758798.0,43312744.0,14952898.0,6405.4578533184,6414.0156880689,184.349
13,5169880830.0,3760843376.0,5772945378.0,6615596937.0,6346927302.0,1041195546.0,765681836.0,1086217423.0,1350811362.0,1245652140.0,6145773.0,3381554.0,2334232.0,5278337.0,5325674.0,6076142.0,3392050.0,2361929.0,5336490.0,5361142.0,20609.0,5503.0,15046.0,7963.0,7847.0,52538103.0,40603120.0,53167256.0,55904849.0,27351663.0,2890944781.0,1892334896.0,2888886913.0,2891100962.0,2891298081.0,55370147.0,45130792.0,58502105.0,61486684.0,29023255.0,1592231631.0,1123294234.0,1809866447.0,2048888485.0,1944301714.0,17716.0,6102.0,12832.0,7767.0,6085.0,14588532.0,13061301.0,7339239.0,12178102.0,11714326.0,37530775.0,27861034.0,45313050.0,44308633.0,15278094.0,6484.5523998864,6454.1456107251,71.379
14,5161265429.0,3882549852.0,5413969521.0,6972784947.0,6606806494.0,1039040437.0,793211708.0,1019497546.0,1418813779.0,1296545668.0,6046596.0,3348253.0,1944027.0,5358507.0,5290215.0,6043661.0,3380270.0,2001048.0,5371438.0,5306356.0,13000.0,3676.0,36953.0,5242.0,4154.0,50601877.0,34775496.0,48342501.0,51762867.0,24672628.0,2891290469.0,1891957139.0,2719696890.0,2891266930.0,2891548057.0,53534775.0,40092299.0,53287586.0,55903418.0,26194103.0,1587578087.0,1163175651.0,1718395433.0,2131814787.0,2058918858.0,11090.0,2417.0,8726.0,4738.0,3602.0,14601559.0,12422833.0,6947936.0,11307187.0,11411335.0,37167470.0,24472442.0,42687210.0,38644204.0,13260311.0,6455.953323777,6465.5115592852,26.736
15,5260025767.0,3769006796.0,5819616500.0,6755696886.0,6346494881.0,1053081807.0,778567602.0,1092330632.0,1377937766.0,1250452835.0,6203899.0,3329241.0,2453414.0,5319257.0,5405883.0,6212202.0,3314937.0,2461071.0,5308950.0,5414163.0,2822.0,2279.0,2039.0,771.0,993.0,49742355.0,37246667.0,49745480.0,53774821.0,25625305.0,2891692428.0,1892625292.0,2891108070.0,2891842570.0,2891682987.0,52402693.0,40496146.0,54546539.0,58365960.0,26789638.0,1610997251.0,1122690143.0,1823712127.0,2080187139.0,1976685826.0,2486.0,1088.0,1863.0,863.0,1050.0,14651615.0,13087627.0,7882263.0,12245998.0,12019101.0,34239251.0,24272119.0,41605821.0,41276096.0,13345815.0,6478.0438273613,6117.5710311396,232.416
16,5202679077.0,3789296939.0,5859307240.0,6776318500.0,6252423698.0,1052911387.0,780013368.0,1100692541.0,1383186850.0,1219462219.0,6090410.0,3312107.0,2299062.0,5324758.0,4921453.0,6085889.0,3304771.0,2295310.0,5305944.0,4902908.0,1990.0,675.0,1650.0,887.0,450.0,50432747.0,36990602.0,50120388.0,54451879.0,25609992.0,2891834986.0,1892764992.0,2891584527.0,2891730827.0,2788901711.0,52255424.0,40637400.0,54340987.0,58469661.0,26976313.0,1611390391.0,1121196037.0,1815173673.0,2067797210.0,1909305331.0,2163.0,625.0,1977.0,570.0,236.0,14751722.0,13025104.0,7438105.0,12213759.0,11925621.0,34543367.0,24263543.0,41615129.0,40970256.0,13185476.0,6476.8442714749,6479.276036722,201.789
17,5288841518.0,3756691257.0,5831899409.0,6692336034.0,6304952136.0,1058998556.0,774167157.0,1095344847.0,1371781955.0,1239890449.0,6060599.0,3311349.0,2312379.0,5279910.0,5024484.0,6061509.0,3297561.0,2301643.0,5245533.0,5021986.0,2146.0,789.0,2146.0,1259.0,467.0,50155055.0,37196823.0,49902223.0,54035943.0,25770390.0,2891620501.0,1892743758.0,2890723728.0,2891784158.0,2891714695.0,52261603.0,40709496.0,54253073.0,58002241.0,26752540.0,1606453371.0,1129726874.0,1817756604.0,2068388958.0,1971965715.0,2223.0,667.0,1550.0,400.0,363.0,14775164.0,13111497.0,8091406.0,12553777.0,12212643.0,35582323.0,24377414.0,42471260.0,42143385.0,13346855.0,6485.8733997764,6490.2857189827,43.104
18,5440565317.0,4429377758.0,5972521817.0,6890358757.0,6706546619.0,1098074679.0,917186086.0,1128054229.0,1402702731.0,1302204681.0,6344048.0,3913437.0,2775616.0,5811642.0,5317636.0,6327997.0,3893330.0,2691887.0,5907119.0,5316634.0,2104.0,1333.0,1386.0,695.0,255.0,49378748.0,36705503.0,49627521.0,51403456.0,25420737.0,2891949072.0,2162018347.0,2891525983.0,2891644103.0,2891894936.0,49690044.0,39856940.0,52201251.0,56275342.0,26450627.0,1743635470.0,1341550176.0,1898321766.0,2136996227.0,2012802476.0,1963.0,769.0,1375.0,765.0,388.0,15150232.0,12457276.0,7940523.0,11865595.0,11787718.0,34242150.0,23104901.0,41309631.0,39685732.0,12957594.0,6500.5852524769,6501.1256539439,230.812
